,Cell_id,Model_id,Time_constant_ms,Input_Resistance_GOhms,Holding_potential_mV_model,Steady_state_potential_mV_model,Resting_potential_mV_model,Adaptation_index,Gain,Threshold,Saturation_frequency_Hz_model,Saturation_stimulus_pA_model,file_name
126,583804142,591527025,10.197629004710713,0.1511245273503253,-71.253,-69.75256317913093,-72.75343682086907,1.5053206996393709,0.4924683580765005,189.5773488946686,,,Cell_583804142_model_591527025_config.json
127,570459682,571862364,14.56155701080955,0.217278542486269,-60.711,-66.66875616363225,-54.753243836367744,1.9330009146105256,0.6150427896175498,92.61966922199012,,,Cell_570459682_model_571862364_config.json
128,500857324,512291158,38.22237415200159,0.2392040754790248,-74.45108333333333,-74.46807495636523,-74.43409171030142,1.1298774287005222,0.1912862325955009,111.92278710217391,,,Cell_500857324_model_512291158_config.json
129,483083617,491766946,69.82798586683278,0.8780770456843048,-69.889375,-105.04616252562322,-34.732587474376786,15.79700659785961,0.5509655759649844,37.815175167254885,,,Cell_483083617_model_491766946_config.json
130,582632160,591407195,38.564052824173885,0.630202651079412,-71.83766666666666,-105.48250255130245,-38.19283078203088,5.277073647862066,0.5502799321159892,31.054714221964883,,,Cell_582632160_model_591407195_config.json
131,532571720,538758871,19.966675764588405,0.1831224180753031,-76.593,-70.8523658391252,-82.33363416087481,1.4078632987458484,0.2261870662224859,169.0699153451527,,,Cell_532571720_model_538758871_config.json
132,584219169,591531845,16.451245657125707,0.1625632008082193,-64.09299999999999,-63.4548115664018,-64.7311884335982,3789242.01614904,0.5771281381103827,139.28927391367307,,,Cell_584219169_model_591531845_config.json
133,475622793,566309029,6.437523127035837,0.1561481239458915,-67.949,-78.88707625919498,-57.01092374080501,1.6754597422826616,0.4275421430068415,165.3785092519235,,,Cell_475622793_model_566309029_config.json
134,475838754,566309292,8.482415580228936,0.0829413943642204,-69.32500000000002,-74.30601858646808,-64.34398141353194,11.978104174012143,,,,,Cell_475838754_model_566309292_config.json
135,590932287,592625753,7.228301804312396,0.1102775994777647,-76.837,-82.35701811496585,-71.31698188503415,5.804740695907774,0.505342007915345,194.4693974508518,,,Cell_590932287_model_592625753_config.json
136,573622646,587845733,9.8479222328269,0.1388625615814432,-69.997,-73.77527752851178,-66.21872247148822,1385255.4899465938,0.8264965125103886,228.19069148056568,,,Cell_573622646_model_587845733_config.json
137,566728192,568138647,15.942895094972515,0.1448450793712871,-70.651,-68.97183018907384,-72.33016981092617,1.5336447879719222,0.1732383098709718,203.04871264896,,,Cell_566728192_model_568138647_config.json
138,490264167,491765793,20.44316535563721,0.1936264825020754,-69.299,-66.7813250010919,-71.81667499890813,1.8241153513734605,0.2646491512120391,146.6712387842008,,,Cell_490264167_model_491765793_config.json
139,585859704,591760536,14.021948861088664,0.1659484977327581,-73.977,-77.30698641891766,-70.64701358108235,1.2006071275019226,0.1971394515441998,191.41966549778553,,,Cell_585859704_model_591760536_config.json
140,318556138,566282034,16.789458582341574,0.3124660458412044,-73.70599999999999,-80.00476068087843,-67.40723931912157,1.875979350432858,1.0076838805193695,71.83156246966288,,,Cell_318556138_model_566282034_config.json
141,518290966,519189381,37.90412302782885,0.2072282590810049,-72.36784615384614,-70.31088470288185,-74.42480760481047,1.4765918372975442,0.1738539511648596,124.97893169328673,,,Cell_518290966_model_519189381_config.json
142,502808270,511601593,55.74341840971788,0.4164453698525083,-74.20577777777778,-86.72105665490352,-61.690498900652045,1.719987677038044,0.183595209392269,47.69248690893875,,,Cell_502808270_model_511601593_config.json
143,488676149,489932243,18.55306838629099,0.2554789752896457,-78.082,-88.31592980821094,-67.84807019178905,1.5507567049450195,0.2697624013734201,126.01080813195766,,,Cell_488676149_model_489932243_config.json
144,476263004,566311757,13.754529176533543,0.1595191580450826,-77.05099999999999,-80.251382469697,-73.85061753030301,1.56294470352824,0.2805794439594806,171.7302008061765,,,Cell_476263004_model_566311757_config.json
145,557996299,559193279,118.88682709362718,0.7212918529001522,-65.992,-65.41077627380461,-66.57322372619538,1.1746305163280222,0.132679648877932,30.97281992144694,,,Cell_557996299_model_559193279_config.json
146,569809287,571019253,37.57934539698312,0.5899526786883719,-68.13028571428572,-94.28995487872211,-41.97061654984931,4.1290332257686515,0.4068321381791715,45.30923640488358,,,Cell_569809287_model_571019253_config.json
147,469832490,566302638,12.29765358419313,0.1105857258790506,-73.86999999999999,-73.26337583432922,-74.47662416567078,1.29856809417403,0.3005852389234196,338.75235345311876,,,Cell_469832490_model_566302638_config.json
148,583142588,591413201,10.78369726999658,0.227422851821318,-72.494,-58.30103261542199,-86.68696738457801,1.262667544809258,0.4129935742400246,175.70474371237648,,,Cell_583142588_model_591413201_config.json
149,560750295,561761463,13.813266924443983,0.1482723105382389,-61.546,-63.69767558887664,-59.39432441112334,1.6476532924908844,0.4841320407791399,103.6264822092777,,,Cell_560750295_model_561761463_config.json
150,487306716,488460104,4.711220639780551,0.0861816792998281,-72.984,-79.88262207631811,-66.08537792368188,4121161.6274378975,,,,,Cell_487306716_model_488460104_config.json
151,565209132,566723851,18.688412033208216,0.439845245562931,-61.025000000000006,-78.64441483101632,-43.40558516898366,4.776890586238673,0.5179529849789475,44.66705120700328,,,Cell_565209132_model_566723851_config.json
152,547616623,550268719,60.58775858872976,0.3436873460656006,-61.51041666666666,-77.55983027962569,-45.461003053707636,1.9348668305072896,,,,,Cell_547616623_model_550268719_config.json
153,556363725,557421383,,,,,,,,,,,Cell_556363725_model_557421383_config.json
154,523478821,525636211,27.119977479578484,0.2863048100500321,-73.13366666666667,-80.46838855698373,-65.7989447763496,42.962741034343395,0.5258719264909137,78.58323647738031,,,Cell_523478821_model_525636211_config.json
155,578929342,587862837,23.675141600334484,0.4527024715419023,-78.691,-88.2768164258668,-69.1051835741332,2.046646807667638,0.3051715916081302,69.80317183878651,,,Cell_578929342_model_587862837_config.json
156,521409057,522105458,28.35749171255161,0.1399903462818114,-79.883,-72.89582806692451,-86.8701719330755,1.1098820664951234,0.1732970246371483,210.14090030992713,,,Cell_521409057_model_522105458_config.json
157,505200218,512201170,48.106960049418795,0.3027791582171416,-73.53675,-74.31347391144143,-72.76002608855856,1.2866018226549103,0.1293453429413117,85.02078606762042,,,Cell_505200218_model_512201170_config.json
158,480169178,482657517,17.98708715349139,0.1383560644002696,-74.583,-73.20981352294605,-75.95618647705395,1.5286915796210434,,,,,Cell_480169178_model_482657517_config.json
159,479225052,566391338,29.956015983715844,0.1832791512946523,-65.30008333333335,-65.31349828001186,-65.28666838665481,1.450631924862285,0.254962345208587,111.31580672538831,,,Cell_479225052_model_566391338_config.json
160,526531616,527582149,13.724158409843914,0.2308845784777123,-72.748,-77.38058462208576,-68.11541537791425,2.138160176754549,0.324213600357043,109.6094594823852,,,Cell_526531616_model_527582149_config.json
161,490601284,491631052,20.480635932657567,0.2039026175191651,-77.202,-74.06641274658473,-80.33758725341526,1.4082386183899054,0.2650894883846545,133.12895601370522,,,Cell_490601284_model_491631052_config.json
