edge_type_id target_query source_query syn_weight dynamics_params delay model_template
374 pop_name=='htr3a' pop_name=='exc2' 10 static_ExcToInh.json 2.564096797557938 static_synapse
375 pop_name=='htr3a' pop_name=='exc3' 10 static_ExcToInh.json 2.6544188838127214 static_synapse
376 pop_name=='htr3a' pop_name=='exc4' 10 static_ExcToInh.json 1.230738541524912 static_synapse
377 pop_name=='htr3a' pop_name=='exc5' 10 static_ExcToInh.json 1.1163104671671613 static_synapse
378 pop_name=='htr3a' pop_name=='exc6' 10 static_ExcToInh.json 2.7959058734107134 static_synapse
379 pop_name=='htr3a' pop_name=='exc7' 10 static_ExcToInh.json 2.2463904513412234 static_synapse
380 pop_name=='htr3a' pop_name=='PV1' -10 static_InhToInh.json 2.5303614187159775 static_synapse
381 pop_name=='htr3a' pop_name=='PV2' -10 static_InhToInh.json 1.960741526481525 static_synapse
382 pop_name=='htr3a' pop_name=='SST1' -10 static_InhToInh.json 2.1446046957607425 static_synapse
383 pop_name=='htr3a' pop_name=='SST2' -10 static_InhToInh.json 2.4178304469761107 static_synapse
384 pop_name=='htr3a' pop_name=='SST3' -10 static_InhToInh.json 1.8733613351473373 static_synapse
385 pop_name=='htr3a' pop_name=='VIP1' -10 static_InhToInh.json 1.8802796038464822 static_synapse
386 pop_name=='htr3a' pop_name=='VIP2' -10 static_InhToInh.json 2.3508069468393558 static_synapse
387 pop_name=='htr3a' pop_name=='VIP3' -10 static_InhToInh.json 2.6529189029614106 static_synapse
388 pop_name=='htr3a' pop_name=='VIP4' -10 static_InhToInh.json 1.4474521740375172 static_synapse
